"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HEALTHEXP","OOPEXP","USD_CAP","A","2016",685.65,"P"
"IRL","HEALTHEXP","TOT","PC_GDP","A","1970",4.908,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1971",5.817,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1972",5.884,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1973",6.019,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1974",6.507,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1975",6.594,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1976",6.437,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1977",6.135,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1978",6.46,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1979",6.797,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1980",7.499,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1981",7.093,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1982",6.95,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1983",6.974,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1984",6.816,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1985",6.833,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1986",6.74,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1987",6.445,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1988",6.134,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1989",5.757,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1990",5.609,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1991",6.06,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1992",6.321,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1993",6.371,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1994",6.269,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1995",6.101,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1996",5.926,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1997",5.846,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1998",5.635,
"IRL","HEALTHEXP","TOT","PC_GDP","A","1999",5.585,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2000",5.905,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2001",6.4,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2002",6.675,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2003",7.009,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2004",7.225,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2005",7.647,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2006",7.511,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2007",7.799,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2008",9.106,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2009",10.511,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2010",10.541,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2011",9.935,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2012",10.061,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2013",10.419,"B"
"IRL","HEALTHEXP","TOT","PC_GDP","A","2014",9.913,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2015",7.761,
"IRL","HEALTHEXP","TOT","PC_GDP","A","2016",7.817,"E"
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1983",84.695,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1984",94.889,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1985",97.745,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1986",100.481,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1987",102.413,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1988",110.155,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1989",118.25,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1990",132.947,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1991",148.5,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1992",156.887,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1993",159.376,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1994",166.843,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1995",186.925,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1996",201.878,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1997",213.882,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1998",216.985,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","1999",240.131,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2000",215.771,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2001",222.259,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2002",246.001,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2003",333.916,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2004",341.618,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2005",419.141,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2006",462.904,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2007",422.002,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2008",478.168,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2009",554.918,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2010",628.517,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2011",545.22,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2012",532.767,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2013",752.449,"B"
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2014",783.16,
"IRL","HEALTHEXP","OOPEXP","USD_CAP","A","2015",800.042,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1970",2.261,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1971",2.422,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1972",2.988,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1973",3.231,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1974",3.456,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1975",4.731,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1976",4.579,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1977",4.086,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1978",4.214,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1979",4.095,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1980",4.789,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1981",5.024,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1982",5.084,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1983",4.824,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1984",4.95,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1985",5.367,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1986",5.932,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1987",5.768,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1988",6.008,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1989",5.538,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1990",5.516,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1991",6.039,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1992",6.186,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1993",6.452,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1994",6.427,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1995",7.199,"B"
"PRT","HEALTHEXP","TOT","PC_GDP","A","1996",7.452,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1997",7.413,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1998",7.381,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1999",7.62,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2000",8.375,"B"
"PRT","HEALTHEXP","TOT","PC_GDP","A","2001",8.404,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2002",8.558,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2003",8.902,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2004",9.295,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2005",9.433,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2006",9.136,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2007",9.066,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2008",9.353,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2009",9.879,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2010",9.819,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2011",9.531,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2012",9.348,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2013",9.09,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2014",9.022,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2015",8.972,
"PRT","HEALTHEXP","TOT","PC_GDP","A","2016",8.947,"P"
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2000",394.859,"B"
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2001",402.495,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2002",393.419,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2003",431.064,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2004",460.114,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2005",500.012,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2006",566.478,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2007",598.004,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2008",643.076,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2009",644.167,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2010",659.726,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2011",671.27,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2012",696.788,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2013",683.838,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2014",719.918,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2015",736.531,
"PRT","HEALTHEXP","OOPEXP","USD_CAP","A","2016",748.105,"P"
"GBR","HEALTHEXP","TOT","PC_GDP","A","1970",3.971,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1971",4.017,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1972",4.088,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1973",4.019,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1974",4.647,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1975",4.933,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1976",4.949,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1977",4.846,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1978",4.798,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1979",4.74,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1980",5.063,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1981",5.285,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1982",5.123,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1983",5.321,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1984",5.237,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1985",5.14,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1986",5.125,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1987",5.178,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1988",5.089,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1989",5.037,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1990",5.09,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1991",5.486,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1992",5.935,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1993",6.003,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1994",6.078,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1995",5.663,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1996",5.652,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1997",5.524,"B"
"GBR","HEALTHEXP","TOT","PC_GDP","A","1998",5.666,
"GBR","HEALTHEXP","TOT","PC_GDP","A","1999",5.901,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2000",6.012,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2001",6.351,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2002",6.623,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2003",6.886,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2004",7.097,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2005",7.24,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2006",7.384,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2007",7.489,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2008",7.742,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2009",8.578,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2010",8.508,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2011",8.459,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2012",8.476,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2013",9.855,"B"
"GBR","HEALTHEXP","TOT","PC_GDP","A","2014",9.799,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2015",9.877,
"GBR","HEALTHEXP","TOT","PC_GDP","A","2016",9.745,"E"
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1980",39.021,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1990",96.763,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1991",111.357,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1992",121.239,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1993",123.263,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1994",137.485,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1995",131.787,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1996",141.657,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1997",155.876,"B"
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1998",163.108,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","1999",171.617,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2000",180.292,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2001",196.211,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2002",214.131,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2003",237.744,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2004",237.311,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2005",236.179,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2006",265.645,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2007",283.989,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2008",270.424,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2009",275.881,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2010",296.417,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2011",305.437,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2012",337.501,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2013",570.73,"B"
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2014",585.963,
"GBR","HEALTHEXP","OOPEXP","USD_CAP","A","2015",610.311,
"USA","HEALTHEXP","TOT","PC_GDP","A","1970",6.232,
"USA","HEALTHEXP","TOT","PC_GDP","A","1971",6.366,
"USA","HEALTHEXP","TOT","PC_GDP","A","1972",6.499,
"USA","HEALTHEXP","TOT","PC_GDP","A","1973",6.517,
"USA","HEALTHEXP","TOT","PC_GDP","A","1974",6.836,
"USA","HEALTHEXP","TOT","PC_GDP","A","1975",7.171,
"USA","HEALTHEXP","TOT","PC_GDP","A","1976",7.419,
"USA","HEALTHEXP","TOT","PC_GDP","A","1977",7.668,
"USA","HEALTHEXP","TOT","PC_GDP","A","1978",7.64,
"USA","HEALTHEXP","TOT","PC_GDP","A","1979",7.772,
"USA","HEALTHEXP","TOT","PC_GDP","A","1980",8.226,
"USA","HEALTHEXP","TOT","PC_GDP","A","1981",8.515,
"USA","HEALTHEXP","TOT","PC_GDP","A","1982",9.209,
"USA","HEALTHEXP","TOT","PC_GDP","A","1983",9.33,
"USA","HEALTHEXP","TOT","PC_GDP","A","1984",9.284,
"USA","HEALTHEXP","TOT","PC_GDP","A","1985",9.498,
"USA","HEALTHEXP","TOT","PC_GDP","A","1986",9.667,
"USA","HEALTHEXP","TOT","PC_GDP","A","1987",9.903,
"USA","HEALTHEXP","TOT","PC_GDP","A","1988",10.29,
"USA","HEALTHEXP","TOT","PC_GDP","A","1989",10.645,
"USA","HEALTHEXP","TOT","PC_GDP","A","1990",11.273,
"USA","HEALTHEXP","TOT","PC_GDP","A","1991",11.948,
"USA","HEALTHEXP","TOT","PC_GDP","A","1992",12.215,
"USA","HEALTHEXP","TOT","PC_GDP","A","1993",12.469,
"USA","HEALTHEXP","TOT","PC_GDP","A","1994",12.392,
"USA","HEALTHEXP","TOT","PC_GDP","A","1995",12.502,
"USA","HEALTHEXP","TOT","PC_GDP","A","1996",12.464,
"USA","HEALTHEXP","TOT","PC_GDP","A","1997",12.373,
"USA","HEALTHEXP","TOT","PC_GDP","A","1998",12.398,
"USA","HEALTHEXP","TOT","PC_GDP","A","1999",12.396,
"USA","HEALTHEXP","TOT","PC_GDP","A","2000",12.508,
"USA","HEALTHEXP","TOT","PC_GDP","A","2001",13.175,
"USA","HEALTHEXP","TOT","PC_GDP","A","2002",13.96,
"USA","HEALTHEXP","TOT","PC_GDP","A","2003",14.46,
"USA","HEALTHEXP","TOT","PC_GDP","A","2004",14.541,
"USA","HEALTHEXP","TOT","PC_GDP","A","2005",14.545,
"USA","HEALTHEXP","TOT","PC_GDP","A","2006",14.661,
"USA","HEALTHEXP","TOT","PC_GDP","A","2007",14.901,
"USA","HEALTHEXP","TOT","PC_GDP","A","2008",15.294,
"USA","HEALTHEXP","TOT","PC_GDP","A","2009",16.338,
"USA","HEALTHEXP","TOT","PC_GDP","A","2010",16.397,
"USA","HEALTHEXP","TOT","PC_GDP","A","2011",16.358,
"USA","HEALTHEXP","TOT","PC_GDP","A","2012",16.355,
"USA","HEALTHEXP","TOT","PC_GDP","A","2013",16.323,
"USA","HEALTHEXP","TOT","PC_GDP","A","2014",16.549,
"USA","HEALTHEXP","TOT","PC_GDP","A","2015",16.915,
"USA","HEALTHEXP","TOT","PC_GDP","A","2016",17.214,"E"
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1970",121.691,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1971",126.707,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1972",136.477,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1973",149.239,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1974",160.731,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1975",172.531,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1976",186.424,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1977",203.656,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1978",215.72,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1979",232.44,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1980",255.896,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1981",284.814,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1982",312.737,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1983",336.278,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1984",366.798,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1985",401.977,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1986",431.469,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1987",452.567,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1988",491.687,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1989",513.133,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1990",552.361,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1991",556.623,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1992",558.168,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1993",554.397,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1994",539.799,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1995",543.856,
"USA","HEALTHEXP","OOPEXP","USD_CAP","A","1996",558.119,
